order_id,order_date,customer_name,product_name,category,quantity,unit_price,total
O03089,2024-03-18,Hannah Pemberton,Matte Black Dining Chair,Furniture,3,155.23,465.69
O03089,2024-03-18,Hannah Pemberton,Hand-Glazed Stackable Bin,Storage,3,193.81,581.43
O04183,2024-03-18,Michael Yates,Reclaimed Wood Glass Vase,Decor,5,23.84,119.2
O04183,2024-03-18,Michael Yates,Slate Gray Shower Curtain,Bath,1,384.59,384.59
O04183,2024-03-18,Michael Yates,Woven Cotton Sheet Set,Bedding,5,29.52,147.6
O04261,2024-03-18,John Bishop,Terracotta Scented Candle,Decor,4,356.11,1424.44
O04261,2024-03-18,John Bishop,Rustic Oak Desk Lamp,Lighting,5,9.99,49.95
O04261,2024-03-18,John Bishop,Matte Black Entry Bench,Furniture,3,146.16,438.48
O04261,2024-03-18,John Bishop,Bamboo Pruning Shears,Outdoor,3,349.64,1048.92
O04330,2024-03-18,Harper Ostrander,Walnut Storage Basket,Storage,5,15.81,79.05
O04330,2024-03-18,Harper Ostrander,Carrara Marble Ladle,Kitchen,2,345.2,690.4
O04330,2024-03-18,Harper Ostrander,Charcoal Entry Bench,Furniture,1,34.75,34.75
O04366,2024-03-18,Matthew Vance,Sage Green Planter Pot,Outdoor,3,114.8,344.4
O04366,2024-03-18,Matthew Vance,Slate Gray Stackable Bin,Storage,2,133.77,267.54
O04398,2024-03-18,Zoey Gallo,Slate Gray Fitted Sheet,Bedding,1,416.72,416.72
O04398,2024-03-18,Zoey Gallo,Natural Linen Memory Foam Mat,Bath,2,54.4,108.8
O05558,2024-03-18,Luke Thatcher,Slate Gray Spatula Set,Kitchen,4,181.52,726.08
O05558,2024-03-18,Luke Thatcher,Brushed Copper Coffee Maker,Kitchen,1,215.44,215.44
O05558,2024-03-18,Luke Thatcher,Classic Quilt,Bedding,1,135.4,135.4
O05843,2024-03-18,Matthew Whitfield,Charcoal Bath Tray,Bath,1,86.46,86.46
O00964,2024-03-19,Noah Grant,Rustic Oak Garden Tool Set,Outdoor,3,29.47,88.41
O00964,2024-03-19,Noah Grant,Woven Cotton Sheet Set,Bedding,1,29.52,29.52
O00964,2024-03-19,Noah Grant,Brushed Copper Coffee Maker,Kitchen,5,215.44,1077.2
O01015,2024-03-19,Zoey Vance,Sage Green Whisk,Kitchen,2,157.6,315.2
O01015,2024-03-19,Zoey Vance,Natural Linen Body Pillow,Bedding,1,252.47,252.47
O01015,2024-03-19,Zoey Vance,Reclaimed Wood Garden Tool Set,Outdoor,1,310.0,310.0
O01015,2024-03-19,Zoey Vance,Matte Black Ceramic Vase,Decor,1,76.71,76.71
O01401,2024-03-19,Michael Yates,Matte Black Shower Curtain,Bath,4,417.94,1671.76
O01401,2024-03-19,Michael Yates,Solid Brass Canvas Print,Decor,1,296.59,296.59
O01620,2024-03-19,Sophia Quintero,Ivory Shelf Unit,Storage,5,409.81,2049.05
O01620,2024-03-19,Sophia Quintero,Powder-Coated Toothbrush Holder,Bath,3,407.27,1221.81
O01620,2024-03-19,Sophia Quintero,Rustic Oak Corner Shelf,Storage,1,67.39,67.39
O01875,2024-03-19,Ava Gallo,Woven Cotton Sheet Set,Bedding,5,29.52,147.6
O01875,2024-03-19,Ava Gallo,Matte Black Ceramic Vase,Decor,2,76.71,153.42
O01875,2024-03-19,Ava Gallo,Powder-Coated Toothbrush Holder,Bath,1,407.27,407.27
O02482,2024-03-19,Michael Whitfield,Walnut Chandelier,Lighting,5,29.64,148.2
O02482,2024-03-19,Michael Whitfield,Slate Gray Stackable Bin,Storage,3,133.77,401.31
O02482,2024-03-19,Michael Whitfield,Slate Gray Arc Lamp,Lighting,1,185.4,185.4
O03203,2024-03-19,Isabella Iversen,Slate Gray Arc Lamp,Lighting,3,185.4,556.2
O03203,2024-03-19,Isabella Iversen,Powder-Coated Toothbrush Holder,Bath,3,407.27,1221.81
O03203,2024-03-19,Isabella Iversen,Slate Gray Fitted Sheet,Bedding,4,416.72,1666.88
O03203,2024-03-19,Isabella Iversen,Matte Black Bookshelf,Furniture,1,116.76,116.76
O03360,2024-03-19,Chloe Lindqvist,Rustic Oak Garden Tool Set,Outdoor,1,29.47,29.47
O03360,2024-03-19,Chloe Lindqvist,Rustic Oak Quilt,Bedding,4,358.81,1435.24
O03360,2024-03-19,Chloe Lindqvist,Carrara Marble Pendant Light,Lighting,3,364.88,1094.64
O03360,2024-03-19,Chloe Lindqvist,Navy Fairy Lights,Lighting,3,349.98,1049.94
O03643,2024-03-19,John Kirkland,Matte Black Chandelier,Lighting,3,384.93,1154.79
O03643,2024-03-19,John Kirkland,Rustic Oak Quilt,Bedding,3,358.81,1076.43
O03932,2024-03-19,Levi Zimmerman,Brushed Copper Coffee Maker,Kitchen,2,215.44,430.88
O03932,2024-03-19,Levi Zimmerman,Reclaimed Wood Garden Tool Set,Outdoor,1,310.0,310.0
O03932,2024-03-19,Levi Zimmerman,Bamboo Ladder Shelf,Furniture,5,123.07,615.35
O04725,2024-03-19,Wyatt Abbott,Rustic Oak Desk Lamp,Lighting,5,9.99,49.95
O04725,2024-03-19,Wyatt Abbott,Hand-Glazed Laundry Basket,Storage,2,271.08,542.16
O04795,2024-03-19,Alexander Sawyer,Rustic Oak Garden Tool Set,Outdoor,2,29.47,58.94
O04795,2024-03-19,Alexander Sawyer,Terracotta Hanging Planter,Outdoor,1,10.1,10.1
O04795,2024-03-19,Alexander Sawyer,Hand-Glazed Laundry Basket,Storage,2,271.08,542.16
O04795,2024-03-19,Alexander Sawyer,Slate Gray Arc Lamp,Lighting,3,185.4,556.2
O05162,2024-03-19,Carter Parrish,Slate Gray Arc Lamp,Lighting,3,185.4,556.2
O00362,2024-03-20,Lily Keller,Slate Gray Spatula Set,Kitchen,3,181.52,544.56
O00362,2024-03-20,Lily Keller,Hand-Glazed Wall Mirror,Decor,1,447.66,447.66
O01770,2024-03-20,Isabella Zimmerman,Bamboo Ladder Shelf,Furniture,5,123.07,615.35
O02505,2024-03-20,Wyatt Abbott,Matte Black Ceramic Vase,Decor,3,76.71,230.13
O02505,2024-03-20,Wyatt Abbott,Woven Cotton Sheet Set,Bedding,3,29.52,88.56
O02505,2024-03-20,Wyatt Abbott,Hand-Glazed Wall Mirror,Decor,1,447.66,447.66
O02505,2024-03-20,Wyatt Abbott,Walnut Chandelier,Lighting,4,29.64,118.56
O02663,2024-03-20,Joseph Iversen,Carrara Marble Ladle,Kitchen,3,345.2,1035.6
O04868,2024-03-20,Matthew Vance,Powder-Coated Toothbrush Holder,Bath,2,407.27,814.54
O04868,2024-03-20,Matthew Vance,Natural Linen Body Pillow,Bedding,1,252.47,252.47
O04868,2024-03-20,Matthew Vance,Reclaimed Wood Glass Vase,Decor,5,23.84,119.2
O04980,2024-03-20,Olivia Lambert,Rustic Oak Quilt,Bedding,2,358.81,717.62
O04980,2024-03-20,Olivia Lambert,Carrara Marble Pendant Light,Lighting,3,364.88,1094.64
O04980,2024-03-20,Olivia Lambert,Hand-Glazed Wall Mirror,Decor,5,447.66,2238.3
O04980,2024-03-20,Olivia Lambert,Woven Cotton Wall Art Print,Decor,3,358.05,1074.15
O05649,2024-03-20,Matthew Thatcher,Carrara Marble Pendant Light,Lighting,3,364.88,1094.64
O05992,2024-03-20,Luke Thatcher,Powder-Coated Side Table,Furniture,5,182.2,911.0
O05992,2024-03-20,Luke Thatcher,Navy Closet Organizer,Storage,3,68.48,205.44
O05992,2024-03-20,Luke Thatcher,Rustic Oak Baking Sheet,Kitchen,4,27.73,110.92
O00882,2024-03-21,Luke Grant,Sage Green Planter Pot,Outdoor,5,114.8,574.0
O00882,2024-03-21,Luke Grant,Natural Linen Memory Foam Mat,Bath,1,54.4,54.4
O02502,2024-03-21,Carter Diaz,Bamboo Pruning Shears,Outdoor,1,349.64,349.64
O02502,2024-03-21,Carter Diaz,Solid Brass Curtain Liner,Bath,3,383.82,1151.46
O02651,2024-03-21,James Zimmerman,Navy Fairy Lights,Lighting,5,349.98,1749.9
O02651,2024-03-21,James Zimmerman,Walnut Storage Basket,Storage,2,15.81,31.62
O02651,2024-03-21,James Zimmerman,Charcoal Entry Bench,Furniture,3,34.75,104.25
O03323,2024-03-21,Avery Holloway,Slate Gray Fitted Sheet,Bedding,3,416.72,1250.16
O03837,2024-03-21,Sebastian Jasper,Rustic Oak Desk Lamp,Lighting,2,9.99,19.98
O03837,2024-03-21,Sebastian Jasper,Brushed Copper Coffee Maker,Kitchen,5,215.44,1077.2
O00052,2024-03-22,Emma Foster,Hand-Glazed Laundry Basket,Storage,1,271.08,271.08
O00529,2024-03-22,Zoey Hensley,Charcoal Quilt,Bedding,5,391.13,1955.65
O00529,2024-03-22,Zoey Hensley,Matte Black Ceramic Vase,Decor,2,76.71,153.42
O04257,2024-03-22,Benjamin Holloway,Slate Gray Stackable Bin,Storage,3,133.77,401.31
O04257,2024-03-22,Benjamin Holloway,Slate Gray Shower Curtain,Bath,1,384.59,384.59
O04301,2024-03-22,Isabella Quintero,Powder-Coated Toothbrush Holder,Bath,1,407.27,407.27
O04301,2024-03-22,Isabella Quintero,Rustic Oak Desk Lamp,Lighting,2,9.99,19.98
O04301,2024-03-22,Isabella Quintero,Matte Black Bookshelf,Furniture,3,116.76,350.28
O04301,2024-03-22,Isabella Quintero,Matte Black Chandelier,Lighting,3,384.93,1154.79
O04421,2024-03-22,Harper Iversen,Solid Brass Curtain Liner,Bath,4,383.82,1535.28
O04421,2024-03-22,Harper Iversen,Navy Fairy Lights,Lighting,4,349.98,1399.92
O04477,2024-03-22,Joseph Hensley,Matte Black Accent Chair,Furniture,3,389.34,1168.02
O04477,2024-03-22,Joseph Hensley,Carrara Marble Pendant Light,Lighting,2,364.88,729.76
O05896,2024-03-22,Benjamin Iversen,Slate Gray Spatula Set,Kitchen,5,181.52,907.6
O05896,2024-03-22,Benjamin Iversen,Matte Black Accent Chair,Furniture,5,389.34,1946.7
O05896,2024-03-22,Benjamin Iversen,Matte Black Ceramic Vase,Decor,4,76.71,306.84
O00004,2024-03-23,Hannah Jasper,Classic Quilt,Bedding,4,135.4,541.6
O00004,2024-03-23,Hannah Jasper,Ivory Shelf Unit,Storage,3,409.81,1229.43
O00004,2024-03-23,Hannah Jasper,Rustic Oak Corner Shelf,Storage,3,67.39,202.17
O00226,2024-03-23,Lucas Dunmore,Classic Shower Curtain,Bath,3,11.23,33.69
O00729,2024-03-23,Owen Hensley,Slate Gray Table Lamp,Lighting,5,90.92,454.6
O00729,2024-03-23,Owen Hensley,Walnut Chandelier,Lighting,2,29.64,59.28
O01891,2024-03-23,Zoey Gallo,Navy Fairy Lights,Lighting,2,349.98,699.96
O01891,2024-03-23,Zoey Gallo,Rustic Oak Glass Vase,Decor,2,296.82,593.64
O03062,2024-03-23,Sebastian Parrish,Natural Linen Body Pillow,Bedding,5,252.47,1262.35
O03960,2024-03-23,Liam Dunmore,Sage Green Planter Pot,Outdoor,5,114.8,574.0
O03960,2024-03-23,Liam Dunmore,Rustic Oak Garden Tool Set,Outdoor,5,29.47,147.35
O03960,2024-03-23,Liam Dunmore,Rustic Oak Glass Vase,Decor,5,296.82,1484.1
O03960,2024-03-23,Liam Dunmore,Navy Fairy Lights,Lighting,3,349.98,1049.94
O04480,2024-03-23,Zoey Hensley,Hand-Glazed Stackable Bin,Storage,4,193.81,775.24
O04480,2024-03-23,Zoey Hensley,Matte Black Entry Bench,Furniture,1,146.16,146.16
O04480,2024-03-23,Zoey Hensley,Charcoal Entry Bench,Furniture,3,34.75,104.25
O04480,2024-03-23,Zoey Hensley,Matte Black Skillet,Kitchen,5,380.87,1904.35
O04680,2024-03-23,Sebastian Jasper,Brushed Copper Coffee Maker,Kitchen,1,215.44,215.44
O04680,2024-03-23,Sebastian Jasper,Hand-Glazed Wall Mirror,Decor,3,447.66,1342.98
O04776,2024-03-23,Isabella Holloway,Matte Black Bookshelf,Furniture,3,116.76,350.28
O04776,2024-03-23,Isabella Holloway,Sage Green Whisk,Kitchen,3,157.6,472.8
O05381,2024-03-23,Grace Thatcher,Classic Quilt,Bedding,5,135.4,677.0
O05381,2024-03-23,Grace Thatcher,Natural Linen Body Pillow,Bedding,5,252.47,1262.35
O05381,2024-03-23,Grace Thatcher,Slate Gray Stackable Bin,Storage,3,133.77,401.31
O00955,2024-03-24,Sofia Fairweather,Brushed Copper Coffee Maker,Kitchen,5,215.44,1077.2
O00955,2024-03-24,Sofia Fairweather,Carrara Marble Pendant Light,Lighting,5,364.88,1824.4
O00955,2024-03-24,Sofia Fairweather,Sage Green Whisk,Kitchen,3,157.6,472.8
O00955,2024-03-24,Sofia Fairweather,Rustic Oak Glass Vase,Decor,2,296.82,593.64
O01682,2024-03-24,Isabella Quintero,Powder-Coated Body Pillow,Bedding,3,443.61,1330.83
O01682,2024-03-24,Isabella Quintero,Natural Linen Memory Foam Mat,Bath,2,54.4,108.8
O01682,2024-03-24,Isabella Quintero,Slate Gray Arc Lamp,Lighting,2,185.4,370.8
O02007,2024-03-24,Ella Hensley,Navy Fairy Lights,Lighting,4,349.98,1399.92
O02007,2024-03-24,Ella Hensley,Modern Saucepan,Kitchen,2,267.21,534.42
O02007,2024-03-24,Ella Hensley,Charcoal Fleece Blanket,Bedding,3,62.75,188.25
O02175,2024-03-24,Julian Mercer,Bamboo Pruning Shears,Outdoor,3,349.64,1048.92
O02175,2024-03-24,Julian Mercer,Woven Cotton Hanging Planter,Outdoor,3,91.24,273.72
O02175,2024-03-24,Julian Mercer,Woven Cotton Sheet Set,Bedding,5,29.52,147.6
O02538,2024-03-24,Benjamin Norwood,Woven Cotton Hanging Planter,Outdoor,5,91.24,456.2
O02538,2024-03-24,Benjamin Norwood,Matte Black Shower Curtain,Bath,1,417.94,417.94
O03158,2024-03-24,Emily Gallo,Solid Brass Canvas Print,Decor,3,296.59,889.77
O03158,2024-03-24,Emily Gallo,Solid Brass Curtain Liner,Bath,3,383.82,1151.46
O03882,2024-03-24,Ava Dunmore,Slate Gray Table Lamp,Lighting,4,90.92,363.68
O03882,2024-03-24,Ava Dunmore,Rustic Oak Glass Vase,Decor,4,296.82,1187.28
O03959,2024-03-24,Matthew Thatcher,Bamboo Pruning Shears,Outdoor,3,349.64,1048.92
O03959,2024-03-24,Matthew Thatcher,Powder-Coated Side Table,Furniture,5,182.2,911.0
O03959,2024-03-24,Matthew Thatcher,Matte Black Dining Chair,Furniture,5,155.23,776.15
O03962,2024-03-24,Chloe Quintero,Rustic Oak Glass Vase,Decor,5,296.82,1484.1
O03962,2024-03-24,Chloe Quintero,Carrara Marble Pendant Light,Lighting,2,364.88,729.76
O03962,2024-03-24,Chloe Quintero,Rustic Oak Desk Lamp,Lighting,3,9.99,29.97
O03962,2024-03-24,Chloe Quintero,Reclaimed Wood Fairy Lights,Lighting,3,268.92,806.76
O03969,2024-03-24,Noah Gallo,Rustic Oak Glass Vase,Decor,3,296.82,890.46
O03969,2024-03-24,Noah Gallo,Hand-Glazed Wall Mirror,Decor,2,447.66,895.32
O03969,2024-03-24,Noah Gallo,Solid Brass Curtain Liner,Bath,1,383.82,383.82
O04702,2024-03-24,Sebastian Yates,Matte Black Bookshelf,Furniture,3,116.76,350.28
O04702,2024-03-24,Sebastian Yates,Navy Closet Organizer,Storage,2,68.48,136.96
O04702,2024-03-24,Sebastian Yates,Carrara Marble Ladle,Kitchen,4,345.2,1380.8
O05806,2024-03-24,Ava Quintero,Solid Brass Canvas Print,Decor,2,296.59,593.18
O00110,2024-03-25,Zoey Dunmore,Rustic Oak Glass Vase,Decor,2,296.82,593.64
O00110,2024-03-25,Zoey Dunmore,Reclaimed Wood Fairy Lights,Lighting,4,268.92,1075.68
O00595,2024-03-25,Chloe Hensley,Navy Closet Organizer,Storage,4,68.48,273.92
O03297,2024-03-25,Ella Parrish,Reclaimed Wood Fairy Lights,Lighting,2,268.92,537.84
O03297,2024-03-25,Ella Parrish,Slate Gray Arc Lamp,Lighting,2,185.4,370.8
O03297,2024-03-25,Ella Parrish,Walnut Storage Basket,Storage,5,15.81,79.05
O03595,2024-03-25,David Hensley,Slate Gray Spatula Set,Kitchen,5,181.52,907.6
O04755,2024-03-25,Owen Everhart,Navy Fairy Lights,Lighting,3,349.98,1049.94
O00484,2024-03-26,Isabella Holloway,Matte Black Skillet,Kitchen,3,380.87,1142.61
O01439,2024-03-26,Owen Holloway,Rustic Oak Corner Shelf,Storage,1,67.39,67.39
O03313,2024-03-26,Jack Zimmerman,Matte Black Shower Curtain,Bath,1,417.94,417.94
O04616,2024-03-26,Harper Ostrander,Rustic Oak Desk Lamp,Lighting,5,9.99,49.95
O04616,2024-03-26,Harper Ostrander,Natural Linen Body Pillow,Bedding,4,252.47,1009.88
O04616,2024-03-26,Harper Ostrander,Solid Brass Curtain Liner,Bath,4,383.82,1535.28
O05677,2024-03-26,Matthew Ingram,Rustic Oak Desk Lamp,Lighting,3,9.99,29.97
O05677,2024-03-26,Matthew Ingram,Matte Black Bookshelf,Furniture,3,116.76,350.28
O00119,2024-03-27,Sebastian Parrish,Navy Closet Organizer,Storage,1,68.48,68.48
O00119,2024-03-27,Sebastian Parrish,Slate Gray Washcloth Set,Bath,5,441.96,2209.8
O00119,2024-03-27,Sebastian Parrish,Rustic Oak Corner Shelf,Storage,1,67.39,67.39
O00119,2024-03-27,Sebastian Parrish,Reclaimed Wood Garden Tool Set,Outdoor,3,310.0,930.0
O01006,2024-03-27,Isabella Holloway,Reclaimed Wood Glass Vase,Decor,1,23.84,23.84
O01006,2024-03-27,Isabella Holloway,Terracotta Scented Candle,Decor,4,356.11,1424.44
O01006,2024-03-27,Isabella Holloway,Classic Shower Curtain,Bath,1,11.23,11.23
O01876,2024-03-27,Isaac Bishop,Rustic Oak Quilt,Bedding,2,358.81,717.62
O01881,2024-03-27,Owen Nolan,Slate Gray Shower Curtain,Bath,2,384.59,769.18
O01881,2024-03-27,Owen Nolan,Reclaimed Wood Glass Vase,Decor,1,23.84,23.84
O01881,2024-03-27,Owen Nolan,Woven Cotton Wall Art Print,Decor,5,358.05,1790.25
O01881,2024-03-27,Owen Nolan,Rustic Oak Quilt,Bedding,2,358.81,717.62
O04313,2024-03-27,Levi Hensley,Modern Doormat,Outdoor,1,28.94,28.94
O04521,2024-03-27,Hannah Jasper,Ivory Shelf Unit,Storage,5,409.81,2049.05
O04521,2024-03-27,Hannah Jasper,Woven Cotton Sheet Set,Bedding,2,29.52,59.04
O04521,2024-03-27,Hannah Jasper,Bamboo Ladder Shelf,Furniture,3,123.07,369.21
O04521,2024-03-27,Hannah Jasper,Natural Linen Body Pillow,Bedding,4,252.47,1009.88
O04527,2024-03-27,Ava Yates,Natural Linen Body Pillow,Bedding,5,252.47,1262.35
O04555,2024-03-27,Ava Yates,Charcoal Fleece Blanket,Bedding,4,62.75,251.0
O04555,2024-03-27,Ava Yates,Solid Brass Canvas Print,Decor,1,296.59,296.59
O04555,2024-03-27,Ava Yates,Natural Linen Body Pillow,Bedding,5,252.47,1262.35
O04560,2024-03-27,Matthew Thatcher,Matte Black Entry Bench,Furniture,1,146.16,146.16
O04560,2024-03-27,Matthew Thatcher,Modern Saucepan,Kitchen,3,267.21,801.63
O05918,2024-03-27,Michael Yates,Bamboo Ladder Shelf,Furniture,3,123.07,369.21
O05918,2024-03-27,Michael Yates,Slate Gray Table Lamp,Lighting,4,90.92,363.68
O05918,2024-03-27,Michael Yates,Solid Brass Curtain Liner,Bath,2,383.82,767.64
O01380,2024-03-28,Sophia Norwood,Terracotta Scented Candle,Decor,5,356.11,1780.55
O01380,2024-03-28,Sophia Norwood,Powder-Coated Hand Mixer,Kitchen,5,378.87,1894.35
O01539,2024-03-28,Benjamin Norwood,Rustic Oak Garden Tool Set,Outdoor,5,29.47,147.35
O01539,2024-03-28,Benjamin Norwood,Matte Black Shower Curtain,Bath,5,417.94,2089.7
O02406,2024-03-28,Owen Nolan,Hand-Glazed Stackable Bin,Storage,2,193.81,387.62
O02406,2024-03-28,Owen Nolan,Bamboo Ladder Shelf,Furniture,1,123.07,123.07
O02702,2024-03-28,John Bishop,Slate Gray Table Lamp,Lighting,5,90.92,454.6
O02702,2024-03-28,John Bishop,Matte Black Chandelier,Lighting,2,384.93,769.86
O02702,2024-03-28,John Bishop,Matte Black Skillet,Kitchen,4,380.87,1523.48
O03533,2024-03-28,Ella Nolan,Hand-Glazed Laundry Basket,Storage,5,271.08,1355.4
O03771,2024-03-28,Carter Diaz,Rustic Oak Quilt,Bedding,4,358.81,1435.24
O03771,2024-03-28,Carter Diaz,Matte Black Bookshelf,Furniture,1,116.76,116.76
O03771,2024-03-28,Carter Diaz,Woven Cotton Hanging Planter,Outdoor,5,91.24,456.2
O03771,2024-03-28,Carter Diaz,Sage Green Whisk,Kitchen,2,157.6,315.2
O03889,2024-03-28,Lily Diaz,Slate Gray Arc Lamp,Lighting,1,185.4,185.4
O03889,2024-03-28,Lily Diaz,Matte Black Shower Curtain,Bath,3,417.94,1253.82
O03906,2024-03-28,Michael Whitfield,Brushed Copper Coffee Maker,Kitchen,4,215.44,861.76
O03906,2024-03-28,Michael Whitfield,Bamboo Ladder Shelf,Furniture,3,123.07,369.21
O03906,2024-03-28,Michael Whitfield,Slate Gray Spatula Set,Kitchen,3,181.52,544.56
O03909,2024-03-28,Noah Grant,Woven Cotton Wall Art Print,Decor,3,358.05,1074.15
O03909,2024-03-28,Noah Grant,Sage Green Whisk,Kitchen,1,157.6,157.6
O03909,2024-03-28,Noah Grant,Rustic Oak Baking Sheet,Kitchen,2,27.73,55.46
O03909,2024-03-28,Noah Grant,Sage Green Planter Pot,Outdoor,1,114.8,114.8
O03920,2024-03-28,Elijah Diaz,Brushed Copper Coffee Maker,Kitchen,5,215.44,1077.2
O03920,2024-03-28,Elijah Diaz,Woven Cotton Hanging Planter,Outdoor,5,91.24,456.2
O04349,2024-03-28,Riley Bennett,Matte Black Bookshelf,Furniture,2,116.76,233.52
O04349,2024-03-28,Riley Bennett,Natural Linen Memory Foam Mat,Bath,5,54.4,272.0
O04349,2024-03-28,Riley Bennett,Slate Gray Spatula Set,Kitchen,3,181.52,544.56
O04349,2024-03-28,Riley Bennett,Carrara Marble Pendant Light,Lighting,1,364.88,364.88
O05027,2024-03-28,Chloe Quintero,Carrara Marble Ladle,Kitchen,1,345.2,345.2
O05640,2024-03-28,Joseph Iversen,Modern Doormat,Outdoor,1,28.94,28.94
O05640,2024-03-28,Joseph Iversen,Brushed Copper Coffee Maker,Kitchen,3,215.44,646.32
O05640,2024-03-28,Joseph Iversen,Hand-Glazed Laundry Basket,Storage,3,271.08,813.24
O05868,2024-03-28,David Everhart,Matte Black Chandelier,Lighting,3,384.93,1154.79
O05868,2024-03-28,David Everhart,Slate Gray Stackable Bin,Storage,5,133.77,668.85
O05868,2024-03-28,David Everhart,Carrara Marble Pendant Light,Lighting,1,364.88,364.88
O00476,2024-03-29,Chloe Osei,Rustic Oak Desk Lamp,Lighting,2,9.99,19.98
O00476,2024-03-29,Chloe Osei,Woven Cotton Wall Art Print,Decor,1,358.05,358.05
O00476,2024-03-29,Chloe Osei,Sage Green Planter Pot,Outdoor,4,114.8,459.2
O00633,2024-03-29,Henry Thatcher,Charcoal Entry Bench,Furniture,2,34.75,69.5
O04215,2024-03-29,Harper Bennett,Solid Brass Curtain Liner,Bath,4,383.82,1535.28
O04215,2024-03-29,Harper Bennett,Slate Gray Washcloth Set,Bath,2,441.96,883.92
O04215,2024-03-29,Harper Bennett,Reclaimed Wood Garden Tool Set,Outdoor,3,310.0,930.0
O04230,2024-03-29,Chloe Jasper,Slate Gray Spatula Set,Kitchen,3,181.52,544.56
O04230,2024-03-29,Chloe Jasper,Rustic Oak Baking Sheet,Kitchen,2,27.73,55.46
O04230,2024-03-29,Chloe Jasper,Matte Black Shower Curtain,Bath,1,417.94,417.94
O05523,2024-03-29,Owen Thatcher,Walnut Chandelier,Lighting,5,29.64,148.2
O00299,2024-03-30,Amelia Chandler,Walnut Chandelier,Lighting,5,29.64,148.2
O00324,2024-03-30,Amelia Jasper,Powder-Coated Body Pillow,Bedding,5,443.61,2218.05
O00455,2024-03-30,Isaac Carter,Rustic Oak Desk Lamp,Lighting,5,9.99,49.95
O00455,2024-03-30,Isaac Carter,Matte Black Entry Bench,Furniture,1,146.16,146.16
O00455,2024-03-30,Isaac Carter,Natural Linen Memory Foam Mat,Bath,2,54.4,108.8
O00493,2024-03-30,Michael Yates,Reclaimed Wood Glass Vase,Decor,3,23.84,71.52
O00493,2024-03-30,Michael Yates,Classic Shower Curtain,Bath,5,11.23,56.15
O01766,2024-03-30,Lily Keller,Powder-Coated Toothbrush Holder,Bath,1,407.27,407.27
O01766,2024-03-30,Lily Keller,Modern Saucepan,Kitchen,5,267.21,1336.05
O01766,2024-03-30,Lily Keller,Slate Gray Fitted Sheet,Bedding,1,416.72,416.72
O01864,2024-03-30,Chloe Quintero,Modern Saucepan,Kitchen,1,267.21,267.21
O01864,2024-03-30,Chloe Quintero,Bamboo Pruning Shears,Outdoor,3,349.64,1048.92
O02902,2024-03-30,Isabella Iversen,Carrara Marble Ladle,Kitchen,3,345.2,1035.6
O02902,2024-03-30,Isabella Iversen,Woven Cotton Sheet Set,Bedding,2,29.52,59.04
O02902,2024-03-30,Isabella Iversen,Slate Gray Spatula Set,Kitchen,5,181.52,907.6
O03794,2024-03-30,Emily Gallo,Charcoal Fleece Blanket,Bedding,3,62.75,188.25
O03794,2024-03-30,Emily Gallo,Terracotta Scented Candle,Decor,3,356.11,1068.33
O04048,2024-03-30,Sofia Parrish,Powder-Coated Body Pillow,Bedding,2,443.61,887.22
O04048,2024-03-30,Sofia Parrish,Rustic Oak Baking Sheet,Kitchen,2,27.73,55.46
O05134,2024-03-30,Chloe Vance,Slate Gray Spatula Set,Kitchen,5,181.52,907.6
O05134,2024-03-30,Chloe Vance,Sage Green Planter Pot,Outdoor,5,114.8,574.0
O05134,2024-03-30,Chloe Vance,Slate Gray Stackable Bin,Storage,1,133.77,133.77
O00228,2024-03-31,Elijah Diaz,Rustic Oak Desk Lamp,Lighting,3,9.99,29.97
O00228,2024-03-31,Elijah Diaz,Terracotta Hanging Planter,Outdoor,2,10.1,20.2
O00228,2024-03-31,Elijah Diaz,Rustic Oak Baking Sheet,Kitchen,5,27.73,138.65
O00228,2024-03-31,Elijah Diaz,Carrara Marble Pendant Light,Lighting,2,364.88,729.76
O01244,2024-03-31,David Vance,Woven Cotton Hanging Planter,Outdoor,2,91.24,182.48
O01244,2024-03-31,David Vance,Matte Black Bookshelf,Furniture,1,116.76,116.76
O01288,2024-03-31,Ava Gallo,Modern Doormat,Outdoor,2,28.94,57.88
O01288,2024-03-31,Ava Gallo,Ivory Shelf Unit,Storage,4,409.81,1639.24
O01288,2024-03-31,Ava Gallo,Matte Black Skillet,Kitchen,2,380.87,761.74
O01288,2024-03-31,Ava Gallo,Matte Black Bookshelf,Furniture,1,116.76,116.76
O01697,2024-03-31,Michael Sawyer,Sage Green Whisk,Kitchen,3,157.6,472.8
O01697,2024-03-31,Michael Sawyer,Bamboo Ladder Shelf,Furniture,2,123.07,246.14
O01697,2024-03-31,Michael Sawyer,Navy Fairy Lights,Lighting,5,349.98,1749.9
O01697,2024-03-31,Michael Sawyer,Walnut Chandelier,Lighting,3,29.64,88.92
O02032,2024-03-31,Evelyn Lambert,Classic Shower Curtain,Bath,3,11.23,33.69
O02032,2024-03-31,Evelyn Lambert,Woven Cotton Sheet Set,Bedding,1,29.52,29.52
O02032,2024-03-31,Evelyn Lambert,Rustic Oak Desk Lamp,Lighting,3,9.99,29.97
O02032,2024-03-31,Evelyn Lambert,Matte Black Accent Chair,Furniture,5,389.34,1946.7
O02330,2024-03-31,Harper Ostrander,Woven Cotton Sheet Set,Bedding,2,29.52,59.04
